Speech;Timestamp
Jer zapravo, ovo mi na metalogičkoj razini omogućava da ja zapravo;0:44:52.500000 - 0:44:56.500000
govorim o tom jedinstvenom y kao o nekom točno određenom objektu.;0:44:56.500000 - 0:45:02.500000
Dobro, dakle, uglavnom nije tako veliko, mislim,;0:45:04.500000 - 0:45:07.500000
jest smanjenje izražajnosti, ali nije tako strašno.;0:45:07.500000 - 0:45:11.500000
Ovo je promatra relacijske signature i ova lema se odnosi na relacijske signature.;0:45:11.500000 - 0:45:15.500000
Dakle, u relacijskim signaturama ovakva neka parcijalna funkcija,;0:45:15.500000 - 0:45:21.500000
da je mi jednostavno, aha, nije zapravo rečeno, samo malo.;0:45:21.500000 - 0:45:25.500000
Da, nije nikde rečeno da je mijen morao biti konačni.;0:45:27.500000 - 0:45:30.500000
Dakle, ali najčešće će u primjerama biti konačni.;0:45:30.500000 - 0:45:33.500000
Znači, parcijalna funkcija je definirana sa nekakvim konkretnim.;0:45:33.500000 - 0:45:37.500000
Dakle, tu imam nekakvih n lamenata u m i preslikao sam ih u nekih n lamenata u n.;0:45:37.500000 - 0:45:41.500000
I pritom sam dobio parcijalni izolafizam, ako i samo ako za svaku atomarnu formulu,;0:45:44.500000 - 0:45:49.500000
znači dovoljno mi glada atomarne formule, ne treba mi kao što ovdje,;0:45:49.500000 - 0:45:53.500000
bi čovjek moja mogao nekako misliti da opet moram za svaku formulu to provjeriti.;0:45:53.500000 - 0:45:57.500000
Za svaku atomarnu formulu vrijedi ovo ovdje, s tim da sad treba nekako pametno to napisati.;0:45:57.500000 - 0:46:03.500000
Naravno, ja sad moram interpretirati svaku variablu od x1 do xn;0:46:03.500000 - 0:46:08.500000
sa bilo kojim od simbola a1 do an.;0:46:08.500000 - 0:46:13.500000
Neću to valjati, čekaj, ovdje sam, zeznu sam.;0:46:14.500000 - 0:46:19.500000
Da, htio sam valjda reći i ovi su od 1 do n, a ovih variabli ima m.;0:46:22.500000 - 0:46:30.500000
Dobro, to trebam popravit. Uglavnom, znači, formulu koja ima m variabli,;0:46:30.500000 - 0:46:36.500000
bilo koji od tih m variabli, ja mogu na lijevoj strani interpretirati;0:46:36.500000 - 0:46:41.500000
sa bilo kojim aom, ali onda naravno na desnoj strani moram,;0:46:41.500000 - 0:46:45.500000
odgovarajući na primjer x3, sam interpretirao sa a7,;0:46:45.500000 - 0:46:49.500000
ali onda na desnoj strani x3 moram interpretirati sa b7.;0:46:49.500000 - 0:46:53.500000
Dakle, zapravo imam neku permutaciju, čak ne mogu reći ni permutaciju,;0:46:53.500000 - 0:46:56.500000
jer m i n nisu jednake, ali nekakvu...;0:46:56.500000 - 0:46:58.500000
A je, to se po modernom sad isto zove permutacija,;0:46:58.500000 - 0:47:01.500000
kad nisu jednake. Prije se to zvalo variacija,;0:47:01.500000 - 0:47:04.500000
ali mislim da se sad u diskretnoj to isto zove permutacija.;0:47:04.500000 - 0:47:07.500000
Uglavnom, znači, m permutaciju od n lamenata.;0:47:08.500000 - 0:47:14.500000
Zašto to? Zato da kako sam permutirao ove,;0:47:17.500000 - 0:47:20.500000
tako i jednako moram permutirati i ove i to sad mora vrijediti.;0:47:20.500000 - 0:47:23.500000
Ako i samo ako. I to mi je nužno i dovoljno;0:47:23.500000 - 0:47:27.500000
da ovako nešto bude parcijalni izomorfizam.;0:47:27.500000 - 0:47:31.500000
Dakle, možemo reći to je karakterizacija;0:47:32.500000 - 0:47:35.500000
konačnih parcijalnih izomorfizama.;0:47:35.500000 - 0:47:37.500000
Naravno, ne priča ništa o beskonačnim parcijalnim izomorfizmima,;0:47:37.500000 - 0:47:40.500000
ali u konačnima kaže sve što nas zanima.;0:47:40.500000 - 0:47:43.500000
Dobro, evo, sad sam skužio da je 3 prošlo, pa ćemo tu stati.;0:47:43.500000 - 0:47:49.500000
